MES;CLIENTE;LINEA_RENOVADO;PLAZO_RENOVADO;FLAG_VENTA;USO_LINEA_TOTAL_TC_T2;USO_TRIM_LINEA_BBVA;NR_ENTIDADES_TOTAL_T2;DIFF_NRO_ENTIDA_TOTALES_T2_T12;SDO_CONSUMO_T2;RESENCIA_OFERTA_PLD_RENOVADO;Ahorro_Sldo_Bco_T1;PConsumo_Sldo_Bco_T1;SDO_BCO_tot_sm_pasivo_Bco_6M;EDAD;SEXO;EST_CIVIL;ANTIGUEDAD_MES;REGION;FLAG_LIMA_PROVINCIA;SUELDO_ESTIMADO;CUBRIR_DEUDA_CONSUMO_SF_RENOVA_PLD
201507;17041;64600;48;0;0.551858;0.8591;4;-1;87227.83;15;6;35902;156;49;M;C;102;CENTRO;0;12875;1.35028
201507;17042;1950;12;0;0;0;0;1;;21;345;0;8550;42;M;S;131;LIMA CENTRO;1;2466;0
201507;17043;19240;36;0;0;0;3;0;13957.32;6;0;7190;0;57;M;C;179;LIMA NORTE;1;2229.5;0.725432
201507;17044;35873;48;0;0.077229;0;4;-1;20553.42;21;1376;18355;2426.833333;44;F;C;171;LIMA NORTE;1;5741;0.572949
201507;17045;21703;24;0;0;0;1;0;8511.03;15;3372;8713;5926.833333;39;M;S;82;NORTE;0;3157;0.392159
201507;17046;39000;48;0;0.165842;0.78406;3;-1;5903.73;;2673;18863;37897.16667;38;F;S;169;LIMA PROVINCIA;1;2789.27;0.151377
201507;17047;2600;36;0;0;0;1;0;391.89;21;226;399;217;56;M;C;79;LIMA PROVINCIA;1;1904;0.150726
201507;17048;6519;36;0;0;0;1;0;2505.9;21;453;2520;23663.83333;52;M;C;79;LIMA PROVINCIA;1;1986;0.384399
201507;17049;16196;36;0;0;0;2;0;12835.31;;692;10218;688.333333;41;M;S;106;CENTRO;0;825;0.792498
201507;17050;10920;36;0;;;1;0;1272.52;21;0;1447;0;39;F;S;38;CENTRO;0;2292.88;0.116531
201507;17051;7686;36;0;0;0;1;1;6118.12;21;2769;0;3013.5;47;M;S;82;NORTE;0;2036;0.796008
201507;17052;8710;36;0;0.000427;0;2;0;1548.32;12;578;1553;1473.833333;52;M;C;201;SUR;0;2961.68;0.177763
201507;17053;13000;36;0;0;0;1;1;4447.86;21;9940;4448;43481.66667;59;M;V;109;CENTRO;0;3001;0.342143
201507;17054;41960;48;0;0.02002;0;2;0;29690.04;20;1393;29059;28574.33333;37;M;C;198;LIMA NORTE;1;6130;0.707579
201507;17055;16517;36;0;0;0;2;0;10675.78;18;380;10358;2192.166666;46;M;C;100;CENTRO;0;2788.26;0.646351
201507;17056;13000;30;0;0;0;3;-1;9301.6;11;203;7481;1038.333333;41;M;C;32;CENTRO;0;3036;0.715507
201507;17057;15600;36;0;0;0;1;0;9155.77;6;0;9185;0;38;F;S;225;CENTRO;0;1499;0.586908
201507;17058;5792;36;0;0;0;1;2;2423.81;21;10;2438;38251;64;F;S;225;CENTRO;0;3042;0.418475
201507;17059;13000;18;0;0;0;1;2;1934.35;18;5852;2342;3487.666666;66;F;V;76;CENTRO;0;2662.75;0.148796
201507;17060;15537;36;0;0;0.186153;1;0;9404.71;11;820;9436;532.833333;30;M;S;104;LIMA MODERNA;1;1577.04;0.60531
201507;17061;95000;48;0;0.088522;0.009047;2;2;71584.76;21;24855;62575;103114;49;M;C;221;LIMA NORTE;1;3408.23;0.753523
201507;17062;13000;24;0;0.088148;0.1912;3;-1;4851.39;21;0;2727;0;51;M;C;48;LIMA PROVINCIA;1;2399.51;0.373183
201507;17063;22360;36;1;0.008402;0;3;0;3017.21;21;1745;3344;2742;46;M;S;179;LIMA CENTRO;1;3773;0.134937
201507;17064;6128;12;0;0.004208;0;3;-2;5831.39;;2084;4315;5101.833333;41;M;S;106;CENTRO;0;6670;0.951597
201507;17065;6500;36;0;0.006666;0.03;1;0;3569.54;18;4960;3510;7301.666666;48;M;S;198;CENTRO;0;2959;0.54916
201507;17066;15600;48;0;0;0;0;1;;21;344;2315;542.833333;42;M;S;91;OESTE;0;2021;0
201507;17067;20502;36;0;0.749079;0.471674;3;0;27850.87;6;0;15466;718;43;M;S;20;LIMA SUR;1;2273.33;1.35845
201507;17068;12333;24;0;;;1;2;5427.86;21;353;5788;743.666666;42;M;C;39;LIMA NORTE;1;2727;0.440108
201507;17069;17683;36;0;0;0;1;0;7099.41;21;1490;7099;19545.66667;49;M;S;88;LIMA ESTE;1;2384;0.401482
201507;17070;45500;48;0;0.371742;0.460606;2;0;30238.66;;4123;16599;68166.5;37;F;S;143;LIMA ESTE;1;7970.24;0.664585
201507;17071;15600;36;0;;;1;0;4634.33;6;0;4634;0;42;M;C;55;LIMA NORTE;1;4063;0.297072
201507;17072;19500;12;0;0.169611;0;2;-1;18513.25;;7316;12071;20361.83333;38;F;S;188;LIMA MODERNA;1;13104;0.949397
201507;17073;13649;24;0;0;0;1;-1;9739.69;;480;9895;1378.666666;48;M;S;97;NORTE;0;2359;0.713582
201507;17074;71175;36;1;0;0;4;1;217412.48;7;71445;217887;36342.66667;58;F;C;199;CENTRO;0;1075;3.05462
201507;17075;5000;18;0;;;3;0;8925.23;4;473;8547;642.833333;41;M;S;252;LIMA SUR;1;997.251;1.78505
201507;17076;12920;36;0;;;1;0;6866.12;6;333;6925;431.166666;42;M;C;23;LIMA PROVINCIA;1;2749;0.531433
201507;17077;15600;36;0;0;0;1;0;1986.85;21;141;2024;1556.833333;48;M;C;84;CENTRO;0;2256;0.127362
201507;17078;17605;36;0;0.015818;0;4;-1;9661.15;21;15806;5333;23937;49;M;C;46;CENTRO;0;5075;0.548773
201507;17079;6500;36;0;;;1;0;2517.31;21;317;2572;935;47;M;S;97;CALLAO;0;3614;0.387278
201507;17080;21385;36;0;0;0;1;2;4912.74;21;0;4963;20051;47;M;S;171;CENTRO;0;4686;0.229728
201507;17081;32500;48;0;0.189166;0.156937;4;-1;20204.33;21;299;17226;40144.33333;48;M;C;156;CENTRO;0;7190;0.621671
201507;17082;13000;36;0;0.025919;0;1;2;2158.05;21;1389;0;105156.8333;60;M;C;221;LIMA ESTE;1;5079;0.166003
201507;17083;19500;36;0;0;0;0;5;;;0;0;0;40;M;U;98;CENTRO;0;3000;0
201507;17084;11310;36;0;0;0;1;0;4996.49;21;0;5021;0;45;M;S;172;CALLAO;0;2684;0.441776
201507;17085;6519;12;0;;;1;0;5205.56;6;219;4595;119.666666;40;M;C;14;LIMA PROVINCIA;1;4290;0.798521
201507;17086;10000;36;0;0.174393;0;2;0;8876.34;6;0;7941;0;38;F;C;169;CENTRO;0;1400;0.887634
201507;17087;14479;36;0;0.799578;0.538916;4;0;20299.33;5;949;8889;1977.166666;38;M;S;51;CALLAO;0;3207;1.40198
201507;17088;15860;36;0;;;2;0;0;;302;9937;28950.33333;64;F;C;223;LIMA CENTRO;1;4289;0
201507;17089;100000;36;0;0.040572;0;4;-2;74959.14;11;23240;75895;54698;57;M;D;91;OESTE;0;3985;0.749591
201507;17090;7749;36;0;;;1;0;4398.98;11;147;4453;8476.666666;37;M;S;67;LIMA NORTE;1;1548;0.567683
201507;17091;42523;36;0;0;0.496839;1;3;22798.94;11;7949;22799;3377.166666;41;M;S;157;CENTRO;0;3826;0.536155
201507;17092;10400;36;0;;;1;0;5539.05;18;3058;5539;5572.166666;38;M;S;79;LIMA PROVINCIA;1;2343;0.5326
201507;17093;19500;36;0;0.039075;0;3;-1;10424.76;21;316;9351;6290.333333;41;F;S;91;LIMA NORTE;1;3421;0.534603
201507;17094;13520;36;0;0.15069;0.133819;2;-1;9070.62;21;0;5976;2562.333333;47;M;S;165;LIMA PROVINCIA;1;1300;0.670903
201507;17095;12606;36;0;0.005823;0;2;-1;8273.85;18;978;8310;1597.833333;53;F;C;87;OESTE;0;2720.84;0.656342
201507;17096;12171;36;0;;;1;0;4219.64;21;1248;4277;2935.666666;43;M;S;67;LIMA MODERNA;1;1526;0.346696
201507;17097;13000;36;0;0.041521;0.056812;2;0;11256.62;6;0;7911;99956.33333;61;M;C;213;SUR;0;10666;0.865893
201507;17098;38017;36;0;0.032204;0;3;-1;19109.87;21;8;17473;12;53;M;C;91;LIMA PROVINCIA;1;876;0.502666
201507;17099;19500;36;0;0;0;1;1;5295.52;6;578;5339;3407.5;37;M;U;95;CENTRO;0;3453;0.271565
201507;17100;4160;24;0;0;0;2;-1;700.75;18;338;0;522.166666;43;M;S;57;LIMA PROVINCIA;1;2281;0.168449
201507;17101;1300;6;0;;;1;-1;682.37;;279;682;2470;40;M;S;61;LIMA MODERNA;1;3780;0.5249
201507;17102;3900;12;1;0.013001;0;2;-1;591.34;14;21;282;1075.333333;59;M;S;51;LIMA MODERNA;1;2763.74;0.151625
201507;17103;13000;36;0;0;0;1;0;2682.09;21;1238;2682;3645.666666;39;M;C;63;LIMA PROVINCIA;1;2183.49;0.206314
201507;17104;13000;36;0;0.050794;0;4;0;20402.39;18;10795;6255;42038.16667;46;M;C;104;LIMA MODERNA;1;4703;1.56941
201507;17105;24700;36;0;0;0;1;1;12551.08;20;0;12962;54;63;F;S;30;CENTRO;0;2149.02;0.50814
201507;17106;25220;36;0;0;0;2;0;4140.07;21;7940;2645;9026.166666;55;M;C;176;CENTRO;0;4609;0.164158
201507;17107;34919;36;0;0;0;1;1;16061.2;6;0;16813;0;42;M;S;26;CENTRO;0;2575.99;0.459955
201507;17108;13000;18;0;;;1;0;3738.92;20;8;3919;222.333333;65;M;C;83;LIMA PROVINCIA;1;3730;0.287609
201507;17109;1950;12;0;0;0;2;-1;724.66;20;721;467;11762.33333;50;M;C;110;LIMA PROVINCIA;1;2434;0.37162
201507;17110;3900;12;0;;;1;-1;898.32;9;2;898;1787;54;M;S;209;LIMA PROVINCIA;1;2069;0.230338
201507;17111;18200;36;0;;;3;-1;10408.43;15;6;10220;9;44;F;C;214;CENTRO;0;2745;0.571891
201507;17112;10000;36;0;;;1;0;7361.44;;0;7446;0;55;M;C;187;CENTRO;0;2875;0.736144
201507;17113;26000;48;0;0.114818;0.155514;3;0;21076.62;21;45180;17072;131761;52;F;S;65;CENTRO;0;6646;0.810639
201507;17114;28860;36;0;0.122031;0;2;0;18730.72;15;1454;15745;2163;38;F;C;111;LIMA ESTE;1;7553;0.64902
201507;17115;21125;36;0;0.075004;0;2;1;12678.85;6;5;11415;7.5;38;F;S;46;CENTRO;0;960;0.600182
201507;17116;99454;48;0;;;0;0;;6;1978;66845;41382.16667;41;F;C;92;CENTRO;0;10030;0
201507;17117;18448;36;0;0;0;1;0;12096.57;15;2;12170;13963.33333;51;M;U;154;CENTRO;0;1300;0.655711
201507;17118;10000;36;0;0.59;0.192166;3;0;16743.52;18;351;6836;21612;56;M;C;79;LIMA PROVINCIA;1;3069;1.67435
201507;17119;5207;36;0;0.215747;0.250266;1;1;3754.43;18;419;0;20674.16667;49;F;C;206;LIMA MODERNA;1;3630;0.721035
201507;17120;14040;36;0;0;0;1;0;5547.72;21;10249;5787;19131;51;F;S;249;CENTRO;0;5013;0.395136
201507;17121;11003;36;0;0.247786;0;3;-1;20830.72;8;2;7339;3;39;M;U;77;LIMA NORTE;1;1575;1.89318
201507;17122;10465;36;0;0;0;2;0;1979.07;21;450;1185;6202;41;M;C;221;CENTRO;0;2593;0.189113
201507;17123;8450;24;0;;;1;-1;4668.91;11;1988;4771;4588.166666;52;F;S;42;LIMA PROVINCIA;1;950;0.552533
201507;17124;17420;36;0;0;0;2;-1;9232.9;7;0;9508;0;51;M;S;120;CENTRO;0;1977.76;0.530017
201507;17125;12077;24;0;;;1;-1;5573.09;20;3398;5634;20848.5;50;M;C;204;LIMA SUR;1;2811;0.461463
201507;17126;45500;60;0;;;2;0;0;20;10;13037;15;47;M;C;192;LIMA SUR;1;9500;0
201507;17127;33800;36;0;0;0;1;0;14421.41;21;0;14647;44440.33333;43;M;C;115;CENTRO;0;5419;0.426668
201507;17128;13000;36;0;;;1;0;1700.42;6;196;1700;332.666666;53;M;U;70;NORTE;0;3370;0.130801
201507;17129;13130;36;0;0.307148;0.706464;3;-2;13782.59;21;0;6199;0;38;F;C;26;LIMA ESTE;1;2843.42;1.0497
201507;17130;100000;48;0;0.028;0;3;-1;36591.55;21;69941;36396;130089.8333;40;F;S;167;ORIENTE;0;6502.33;0.365915
201507;17131;31040;36;0;0;0;1;0;17918.4;15;741;18356;14542.83333;62;F;S;249;CENTRO;0;3756;0.577268
201507;17132;14456;36;0;0.490631;0.787508;2;1;11356.09;21;3;3815;143.4;59;F;S;237;LIMA PROVINCIA;1;5381;0.785562
201507;17133;6050;36;0;0.15685;0;3;-1;4984.6;21;25;2225;3425.166666;38;M;S;97;CALLAO;0;1075;0.8239
201507;17134;22035;36;0;0.062039;0.411111;2;0;6578.59;4;0;5496;0;37;M;S;35;LIMA SUR;1;2348.1;0.298551
201507;17135;9064;36;0;0;0;1;0;3202.54;16;0;3203;5425.5;38;M;S;106;LIMA ESTE;1;1942;0.353325
201507;17136;14300;24;0;;;2;0;884.31;21;114;1257;789.166666;37;M;C;98;CENTRO;0;2549;0.061839
201507;17137;16271;24;0;0.616358;0;2;0;17498.15;;12352;10545;28841.16667;45;M;C;82;LIMA PROVINCIA;1;3109;1.07542
201507;17138;2600;12;0;0;0;0;1;;15;315;0;1359.333333;55;F;S;94;LIMA PROVINCIA;1;750;0
201507;17139;9750;18;0;0.003132;0.008888;2;-1;6019.69;;2261;6204;76270;44;F;S;73;CALLAO;0;8571;0.617404
201507;17140;16659;24;0;0;0;2;-1;2754.19;21;627;2723;20618.33333;41;M;U;66;CENTRO;0;3077;0.165327
201507;17141;6500;12;0;0;0;0;1;;18;9185;2647;19993;42;M;C;88;LIMA PROVINCIA;1;37;0
201507;17142;50000;36;0;0.615114;0.946968;2;0;58973.85;4;0;36319;574.2;39;M;C;87;LIMA CENTRO;1;1000;1.17948
201507;17143;26000;12;0;0.014399;0.041752;3;2;9675.06;15;82398;9220;141126.6667;63;F;S;248;LIMA MODERNA;1;4309;0.372117
201507;17144;19500;36;0;0.439054;0;3;-1;18705.04;;11819;12373;12523;39;M;S;89;CENTRO;0;4674.8;0.959232
201507;17145;17496;24;0;0;0;0;1;;21;1228;0;5315.166666;37;M;C;163;LIMA ESTE;1;5167;0
201507;17146;11181;24;0;0.228846;0.252051;1;0;1785.29;21;278;0;12582.33333;46;M;C;108;NORTE;0;5053;0.159671
201507;17147;29900;36;0;0;0;1;-1;18587.04;;489;18663;2039.833333;39;M;C;81;LIMA CENTRO;1;750;0.62164
201507;17148;32500;36;0;0;0.035102;1;0;11778.33;21;1049;11778;41296.33333;58;M;C;221;CENTRO;0;193;0.36241
201507;17149;13650;36;0;0;0;2;0;8076.04;;5103;8319;8322.833333;48;F;S;59;OESTE;0;1124;0.591651
201507;17150;7800;24;0;;;1;-1;4749.61;;417;4780;6224.166666;47;M;C;170;CENTRO;0;2207;0.608924
201507;17151;3900;18;0;0.151707;0;4;0;2610.38;21;0;995;0;39;M;S;194;LIMA PROVINCIA;1;972;0.669328
201507;17152;52000;48;0;0.143848;0.1266;1;1;36330.84;16;0;31094;16980.83333;43;F;C;220;LIMA MODERNA;1;356;0.69867
201507;17153;15934;36;0;0;0;1;0;11472.36;11;3512;11526;4240.5;57;M;C;221;LIMA PROVINCIA;1;475;0.719992
201507;17154;26000;48;0;0.054581;0;2;0;9056.91;21;133;8361;621.666666;37;M;S;209;CALLAO;0;3343;0.348342
201507;17155;18200;36;0;0;0;1;0;8139.37;21;48;8298;82;38;M;S;179;CALLAO;0;2899.56;0.447218
201507;17156;26000;36;0;0.01631;0.07925;3;0;21329.49;17;2281;21049;24511.16667;39;M;S;85;LIMA ESTE;1;7589;0.820365
201507;17157;16841;36;0;0.305609;0;3;-2;8817.58;21;0;5779;0;64;M;C;136;CENTRO;0;3307;0.523578
201507;17158;51545;36;0;0.016146;0.02793;1;0;25286.68;21;6625;24416;3666.5;46;M;U;204;CENTRO;0;6171;0.490574
201507;17159;48081;36;0;0.652213;0.702442;3;0;40353.83;9;5623;22090;12242.16667;50;M;S;221;LIMA CENTRO;1;750;0.839288
201507;17160;17420;36;0;;;1;0;9137.74;20;5934;9185;9879.833333;65;M;C;30;LIMA PROVINCIA;1;2645.05;0.524554
201507;17161;19045;36;0;0.089731;0;3;0;2706.18;21;3;560;4.5;38;F;S;38;LIMA ESTE;1;1668;0.142093
201507;17162;19500;36;0;0.18606;0.459123;2;0;22189.6;;10047;13287;49555;38;F;S;116;LIMA CENTRO;1;6394;1.13793
201507;17163;16900;36;0;;;1;0;7948.81;15;42;7949;61.166666;37;F;C;91;LIMA MODERNA;1;3489;0.470343
201507;17164;45500;48;0;0.631;0.732142;2;0;24888.84;;1542;19210;28017;38;F;S;115;LIMA ESTE;1;2475.77;0.547007
201507;17165;18649;36;0;0;0;1;0;11515.55;18;2695;11575;4752;38;M;S;88;LIMA NORTE;1;2260.96;0.617488
201507;17166;19500;36;0;0.005918;0;2;0;11908.1;;444;12116;2828.166666;57;M;C;199;CALLAO;0;3103;0.610671
201507;17167;13650;36;1;0.263485;0;3;0;12524.69;14;0;6709;0;59;M;C;230;CENTRO;0;3269.88;0.917559
201507;17168;15631;24;0;0.004268;0;3;-2;12090.69;6;12592;11320;20794;58;M;D;99;LIMA MODERNA;1;3598.04;0.773507
201507;17169;19500;36;0;;;2;-1;12986.21;6;390;11434;792.5;42;M;S;80;CENTRO;0;6483;0.665959
201507;17170;71500;48;0;0.174642;0.280371;5;-1;38077.46;9;1229;33316;42185.66667;38;M;S;63;LIMA MODERNA;1;12464;0.532551
201507;17171;13000;36;0;0.025065;0;2;-1;6716.03;14;2212;6659;5083.333333;39;M;C;32;LIMA ESTE;1;2318.81;0.516617
201507;17172;7721;24;0;0.088253;0;3;-1;5690.3;18;15865;2714;22108.5;38;F;S;133;LIMA SUR;1;3259;0.73699
201507;17173;13000;24;0;0.23267;0;2;0;12069.49;;5;8260;465.166666;38;F;S;53;LIMA MODERNA;1;2575;0.928422
201507;17174;61915;12;0;0.762666;0;5;-3;181298.31;6;1082;31887;6521.833333;55;M;C;221;NORTE;0;13926;2.92818
201507;17175;18588;36;0;0;0;1;1;9416.39;21;442;9457;1363.333333;38;M;S;44;CENTRO;0;2070;0.506584
201507;17176;13130;48;0;0;0.009444;2;1;3590.68;21;641;3416;17444.16667;39;M;S;120;LIMA PROVINCIA;1;3593;0.273471
201507;17177;2925;36;0;0.168701;0;2;-1;2337.4;21;112;1045;11643.5;37;F;C;73;LIMA ESTE;1;1574;0.799111
201507;17178;11000;24;0;0.184276;0;2;-1;10923.27;6;0;8037;2;45;M;C;223;LIMA ESTE;1;1575;0.993024
201507;17179;14300;36;1;0.165111;0.452615;3;-2;5017.17;10;0;3689;60;38;F;S;65;ORIENTE;0;235;0.350851
201507;17180;65000;36;0;0.439869;0.28712;4;-1;49113;6;27100;37797;163587.3333;45;M;C;68;LIMA ESTE;1;14163;0.755584
201507;17181;28600;36;0;;;1;0;6303.21;21;2304;6824;6495;38;F;C;100;LIMA SUR;1;6847;0.220391
201507;17182;7865;36;0;0;0;1;1;4125.44;18;99;4146;5992.833333;40;M;C;88;LIMA SUR;1;2261;0.524531
201507;17183;7800;18;0;;;1;0;2260.64;21;354;2294;2454.166666;46;M;C;52;LIMA NORTE;1;2614;0.289825
201507;17184;12341;36;0;0.061473;0.022564;2;0;7768.88;21;1008;6893;19427.83333;38;F;S;72;LIMA SUR;1;2453;0.629517
201507;17185;12935;36;0;;;1;0;7192.34;15;36;7382;54;64;F;C;14;CENTRO;0;1991.9;0.556037
201507;17186;91000;48;0;0.343966;0.004297;4;-1;109145.67;;0;87009;37754.66667;44;M;S;196;CENTRO;0;1000;1.1994
201507;17187;13065;36;0;0.042354;0;3;0;2299.46;20;1;296;1.5;63;M;C;48;LIMA PROVINCIA;1;800;0.176001
201507;17188;13650;36;0;0;0;1;0;6084.65;;106;8226;85.5;56;M;C;68;LIMA NORTE;1;4816;0.445761
201507;17189;17940;36;0;;;1;-1;10596.26;11;5744;10596;12824.33333;52;M;C;24;LIMA PROVINCIA;1;99;0.590649
201507;17190;7289;9;0;0;0;0;3;;6;2403;3425;11082.33333;48;F;C;214;LIMA SUR;1;4191;0
201507;17191;13065;36;0;;;0;0;;21;2417;5449;3805.166666;40;M;C;136;OESTE;0;8613;0
201507;17192;3900;12;0;0;0;1;0;1347.61;6;384;1405;6917;38;M;C;134;LIMA ESTE;1;5383;0.345541
201507;17193;8786;36;0;;;1;0;3672.4;21;201;3761;1126.666666;40;M;S;81;LIMA SUR;1;3997;0.417983
201507;17194;15600;24;0;0.012262;0.014411;2;-1;6557.71;21;32373;6220;70045.83333;37;M;S;152;LIMA MODERNA;1;8279;0.420366
201507;17195;5223;15;0;0.008193;0;1;1;298.9;;51;0;816.5;38;F;S;62;LIMA NORTE;1;2277;0.057227
201507;17196;13000;36;0;0;0;1;-1;7932.82;;0;8152;10996.16667;49;M;C;228;LIMA SUR;1;3260;0.610216
201507;17197;9103;36;0;0.143216;0;1;1;2846.05;6;0;0;0;58;M;C;229;LIMA NORTE;1;1915.2;0.312649
201507;17198;6500;36;0;0;0;2;1;6535.61;;0;0;0;38;F;S;30;LIMA SUR;1;1597;1.00548
201507;17199;13000;24;1;0.175909;0;2;-1;4195.16;21;8084;3867;54497.33333;38;M;C;108;CENTRO;0;6487;0.322704
201507;17200;6500;18;0;0.42;0;2;-1;4081.3;6;2360;3561;11910.83333;64;F;S;174;LIMA NORTE;1;1819;0.627892
201507;17201;13065;36;0;0;0;4;0;3922.44;15;12834;1084;11898;39;F;D;87;LIMA NORTE;1;2434;0.300225
201507;17202;52000;30;0;0.042699;0;1;0;1278.32;;4649;27195;237125.5;68;M;C;440;LIMA CENTRO;1;1977;0.024583
201507;17203;7829;12;0;0.225045;0.704;1;2;4813.52;15;10;3999;2962.833333;39;M;C;135;LIMA CENTRO;1;2364;0.614832
201507;17204;31810;24;0;0;0;1;0;16463.7;15;1026;16821;9552.833333;39;M;S;174;LIMA SUR;1;5000;0.517563
201507;17205;13000;48;0;0.165914;0;3;2;18688.46;;3473;6851;4964.333333;39;M;S;176;LIMA MODERNA;1;3734;1.43757
201507;17206;37294;48;0;0.005283;0;1;0;55.7;21;862;20892;17427;37;M;C;41;LIMA MODERNA;1;4081;0.001493
201507;17207;8549;36;0;0.326571;0;5;-2;16221.64;18;59594;4926;26252.16667;42;M;S;70;CENTRO;0;1925;1.89749
201507;17208;14300;24;0;0.0592;0;1;1;887.89;19;5815;0;8448.333333;62;F;C;295;LIMA NORTE;1;4149;0.06209
201507;17209;10467;24;0;0.00304;0;2;0;4757.96;21;2343;5100;12134.33333;39;M;C;79;LIMA PROVINCIA;1;2694;0.454567
201507;17210;16402;36;0;0.044;0;3;1;17215.92;;573;12200;877.333333;38;M;C;58;LIMA SUR;1;2401;1.04962
201507;17211;9474;12;0;0;0;1;2;12780.28;1;54584;0;68267.33333;48;M;C;120;LIMA MODERNA;1;10312;1.34898
201507;17212;65000;36;0;0;0;3;0;6519.7;6;75631;7848;21102.83333;50;M;S;226;LIMA CENTRO;1;5500;0.100303
201507;17213;67547;36;0;0;0;2;0;22890.31;6;1654;23861;92832.5;62;M;S;199;LIMA SUR;1;5000;0.338879
201507;17214;32500;36;0;0;0;1;0;13248.63;15;3657;13249;9066.666666;49;M;S;123;CENTRO;0;7981;0.40765
201507;17215;11613;36;1;0.157676;0.073287;2;-1;7098.77;15;2;7984;437.5;38;F;C;21;LIMA ESTE;1;2348.66;0.611277
201507;17216;13845;36;1;0.000246;0;3;-1;8940.79;21;4;1775;6;47;F;C;221;LIMA ESTE;1;2637.06;0.645777
201507;17217;5850;12;0;0.038638;0;1;0;795.54;21;6647;0;12258;62;F;S;196;LIMA PROVINCIA;1;4726;0.135989
201507;17218;35100;48;0;0.148591;0;5;0;8282;;58888;3324;119736.5;39;M;S;160;LIMA MODERNA;1;3205.57;0.235954
201507;17219;34775;48;0;0.077566;0.069058;3;-1;9369.89;;399;29760;47231;61;M;C;327;LIMA MODERNA;1;3213.22;0.269443
201507;17220;10550;36;0;0.385424;0;3;-1;8752.14;20;1218;6940;10268.16667;38;M;S;70;LIMA SUR;1;2857;0.829586
201507;17221;7800;24;0;;;1;0;3115.08;;363;3148;405.333333;37;M;C;103;ORIENTE;0;2732.33;0.399369
201507;17222;13952;36;0;;;1;0;4577.77;21;86;4578;414;40;M;C;200;LIMA ESTE;1;2730;0.328108
201507;17223;1950;12;0;;;1;-1;934.68;11;665;1031;13191.83333;41;F;S;177;LIMA NORTE;1;4684;0.479323
201507;17224;45625;60;0;0.525032;0;5;0;59471.24;11;1890;27577;31789.16667;60;M;S;192;LIMA MODERNA;1;11701;1.30348
201507;17225;8255;36;0;;;1;0;4728.63;11;739;4729;9766.5;56;F;S;61;CENTRO;0;2220;0.57282
201507;17226;17351;36;0;0;0;0;2;;15;0;11617;0;65;M;C;216;CENTRO;0;1956;0
201507;17227;19395;36;0;;;0;1;;21;138;0;38246;61;M;C;206;LIMA PROVINCIA;1;3731;0
201507;17228;13006;36;0;0.000814;0;3;0;33.7;20;1371;0;6523;43;M;C;181;NORTE;0;3741;0.002591
201507;17229;19500;30;0;;;1;1;495.13;21;351;873;678.5;61;F;S;249;LIMA ESTE;1;5633;0.025391
201507;17230;13000;24;0;;;1;0;946.64;21;583;1352;566.75;56;F;S;31;CENTRO;0;2181.92;0.072818
201507;17231;5000;36;0;0.504844;0;2;0;4677.22;15;73;3336;301.833333;41;M;S;164;LIMA SUR;1;1993;0.935444
201507;17232;21333;36;0;0;0;2;-1;12490.59;6;97;12644;88945.83333;42;M;C;163;LIMA CENTRO;1;8661;0.585505
201507;17233;15131;18;0;0;0;1;0;2889.73;15;4830;2981;6765.5;38;M;S;39;LIMA PROVINCIA;1;2201.1;0.19098
201507;17234;48100;36;0;;;0;0;;21;5299;18964;34474;39;M;S;134;LIMA SUR;1;6963;0
201507;17235;42900;48;0;0.049043;0.117136;3;2;75069.68;7;1480;68353;54666.16667;38;M;S;179;LIMA SUR;1;24357;1.74988
201507;17236;14300;36;0;0.031872;0.03422;4;-1;10964.81;21;85;0;46423;59;M;C;200;LIMA MODERNA;1;7116.27;0.766769
201507;17237;100000;36;0;;;1;0;69877.1;15;8474;70316;17792;48;M;C;100;LIMA SUR;1;875;0.698771
201507;17238;15600;36;0;0.03162;0.026365;2;-1;9993.94;11;1539400;8841;2306338.333;47;M;S;55;CENTRO;0;825;0.640637
201507;17239;11957;36;0;0.103754;0;2;0;5358.06;15;8655;3427;24497.16667;38;F;C;104;LIMA NORTE;1;3529;0.44811
201507;17240;13130;24;0;;;0;1;;;0;0;0;41;M;S;95;LIMA NORTE;1;900;0
201507;17241;19500;36;0;0.08753;0;2;-1;9569.02;21;483;8551;842.833333;49;M;C;221;LIMA NORTE;1;2873.09;0.490718
201507;17242;17355;36;0;0;0;2;0;6194.2;20;64;5150;99;57;F;C;29;LIMA SUR;1;2340.5;0.356911
201507;17243;8255;36;0;0.451541;0;2;0;9235.36;21;1796;3386;14301.16667;60;M;C;80;LIMA NORTE;1;1990;1.11876
201507;17244;7085;36;0;0.40125;0.453076;3;-1;4584;6;2146;1307;2780.666666;40;F;S;39;CENTRO;0;1381;0.647
201507;17245;9100;12;0;0.44077;0;2;1;13939.75;;329;4609;834.666666;39;M;S;166;LIMA NORTE;1;6310;1.53184
201507;17246;17875;36;0;;;1;0;8229.09;21;466;8574;25495.5;53;M;C;115;LIMA ESTE;1;2957;0.460368
201507;17247;20800;36;1;0.118846;0;4;-4;12245.94;11;12110;11050;24150;65;M;D;258;LIMA MODERNA;1;2651.8;0.588747
201507;17248;21991;36;0;;;1;0;13404.36;11;1161;13404;1379.666666;57;M;C;218;LIMA ESTE;1;2346.59;0.609538
